,consistentinconsistent,femininemasculine,beneficialharmful,demotivatemotivate,ethicalunethical,satisfiedunsatisfied,flexiblerigid,amateurprofessional,privatepublic,modernoutdated,foreignersnatives,internationallocal,sustainableunsustainable,analoguedigital,conservativeprogressive,globallylocally,individualismteamwork,biasunbias,communicativeuncommunicative,obscuritytransparency,followerinnovator,longtermshortterm,marketingsecret,diversityuniformity,managerworker,declinegrowth,demandsupply,problemsolution,intangibletangible,lossprofit,diplomaticundiplomatic,rewardingunrewarding,autonomousmicromanagement,productservice,ambiguityclarity,seasonaltemporary,impulsivestrategic,mistrusttrust,goaltask,nonrenewablerenewable,advertisingsecretive,innovativetraditional,purchasersupplier,corruptionintegrity,corporateindividual,insidersoutsiders,economicoverpriced,consultantemployees,environmentpollution,connecteddisconnected,costrevenue,discriminationimpartial,collaborationsilo,challengeobscurity,essentialluxury,commitmentrejection,childchildless,riskysecure,localwidespread,artisanalfinancial,demandingeffortless,leasesell,naturaltechnical,onlinestore,familywork,spectatorsstakeholders,majorityminorities,isolatingsocial,detailsoutlines,goodiessalary,allianceproprietorship,physicalremote,credibledeceptive,dependentindependent,bankruptcyprosperity,pressurerelax,opportunitythreat,criminalrightful,neglectresponsible,disorderorder,captivefreedom
Unilever,-0.1040433,0.09622864,0.0020627233,0.047793582,-0.0010462367,-0.047519185,-0.24541329,-0.14573151,0.12578523,-0.07832661,0.08298014,0.040085014,0.29003054,0.07264214,-0.0030242978,0.22176783,-0.13580275,-0.04057634,-0.14221984,-0.025252944,0.062298298,-0.20264694,-0.024901088,0.3386437,0.06192931,0.020163925,-0.06100363,-0.08371798,0.08127384,-0.14620131,-0.025674291,0.08069818,-0.027529769,0.16088185,-0.06003692,-0.10768375,0.000994792,0.050069854,-0.10096335,-0.035927612,0.27342245,-0.0018213463,-0.06671924,0.01946599,0.070331,-0.104839,0.09732221,-0.094518915,-0.07810253,-0.13917993,0.07613675,-0.04340298,0.10681749,0.026930511,0.02856307,0.027084874,-0.07471751,0.042884964,-0.08762487,0.15195791,-0.07603193,-0.19798918,0.11985564,-0.15592013,0.017664764,-0.16728538,0.112886064,-0.17051095,0.08339851,-0.058703214,-0.05755135,-0.032700326,-0.06831316,-0.09814997,0.016822357,0.13563482,-0.096881256,0.04998567,-0.04455858,-0.05128633,-0.026709033
Prudential_Financial,-0.20255971,-0.17637254,0.091615446,-0.24053983,0.0115011195,0.26913738,0.069091484,-0.1786109,0.18252298,-0.22972426,0.054919947,-0.03158232,0.14832076,0.1189243,0.03139646,0.21570371,0.041024853,-0.037251733,-0.20208926,-0.042497125,0.1003187,-0.09164257,0.13491778,0.03693515,-0.09005195,0.018082064,0.11697628,0.026110655,-0.0017703226,-0.13349177,0.17881891,0.15074918,0.012717082,-0.047217976,0.0058742883,0.026930334,-0.12213388,0.0492901,0.08416382,0.14804488,-0.07914379,0.08244274,0.07464528,0.06282031,-0.085025646,-0.06659266,-0.055585276,-0.08274261,-0.018824397,-0.011584845,0.0027427939,0.08216103,0.100962915,-0.13993195,0.09275539,-0.023128703,-0.055516135,0.12864645,-0.051579833,-0.20672683,-0.16913639,-0.034202732,0.09861676,-0.08155022,0.07835351,-0.009825248,0.019811261,-0.08407417,0.014731685,0.0021356898,-0.0034695629,0.17623973,-0.056160405,-0.11979396,-0.053510882,0.061266884,-0.21444716,-0.063227706,0.043354154,-0.05023346,0.15817384
Airbus,-0.30773333,-0.18156981,-0.13274874,0.1467196,0.03287558,0.049837828,0.10128214,-0.0555514,0.15964577,-0.0968143,0.10998277,0.009556471,-0.079336815,0.08673179,0.10379455,0.087922364,-0.13111477,-0.11081274,0.2014325,-0.1440968,-0.039511915,-0.10712032,-0.14759238,0.09183948,-0.051525094,-0.0728944,-0.03035982,-0.032588147,-0.047734793,0.06108761,0.04545824,0.04272981,0.08934441,0.08662239,0.08683001,0.18817845,0.03101973,-0.012531671,-0.022597155,-0.12262786,-0.03902655,-0.04134825,-0.09346264,0.0938052,0.19966125,-0.020785524,0.2718455,-0.059960067,-0.18083555,0.003551721,0.0026161862,0.005828779,-0.14172982,-0.02547279,-0.15527277,-0.07237284,-0.04597435,0.03069736,0.032771613,0.16639733,-0.03996201,0.08111042,-0.16306338,0.07576644,0.08782276,0.06791565,0.034590155,0.026101148,-0.041213207,0.031802475,0.08148805,0.11620946,0.18984823,0.18153483,0.16417338,0.13136813,0.17491168,-0.10870177,-0.060019117,-0.094018444,-0.095108874
Petrobras,-0.016714416,-0.31281608,0.29022887,-0.060000367,0.050439678,0.015938828,0.1202103,-0.09098421,0.028316168,0.1033766,0.06124289,-0.012778991,-0.19364844,0.0750204,0.21691278,0.1809989,-0.040744655,0.015288573,0.041463673,-0.2786481,-0.13695359,-0.0846791,-0.050963987,0.1521914,-0.062734306,-0.016322887,-0.13287497,0.055095278,0.077922665,-0.1819717,0.053684294,-0.0861576,0.09748602,0.052831046,0.13421963,0.0585229,-0.029406339,0.013911878,0.060266335,0.030836318,-0.035279796,0.10604759,0.0063393763,0.09572624,0.15938771,-0.13571818,0.013083125,-0.17632177,-0.17411017,-0.07086407,-0.0052765384,-0.04096938,-0.12425381,-0.1653721,-0.112701125,-0.15739053,0.110674374,0.047994412,0.019276036,0.1591263,-0.0007375933,0.031879935,-0.035234127,-0.022952916,-0.07197437,-0.18191814,0.25309488,0.0063426336,0.022759037,-0.018375805,0.10413175,0.10105038,0.009868463,0.07441377,-0.014145171,0.027377233,0.046541944,-0.021649027,0.008222114,-0.07351171,-0.085886724
HP,-0.06978964,-0.107015476,-0.1038111,-0.005200921,0.18203396,-0.117737934,0.076294646,-0.22503822,0.19108881,-0.15817429,0.0047275303,-0.15258437,0.10709038,-0.2472789,0.09122103,0.1470027,0.048905622,-0.18272826,-0.10101796,-0.09851286,0.04669225,-0.08617412,0.015840244,0.22116327,0.061223082,0.03944903,0.11020436,-0.060130086,-0.040254604,-0.16082667,0.14482547,-0.052496005,-0.13451047,0.2671287,-0.06402648,-0.12754007,0.0606857,-0.09492665,-0.036268707,-0.015230557,0.013536975,-0.12675042,-0.11287143,0.014564406,0.07299159,-0.034201663,-0.04202557,-0.21751899,0.038387615,0.113769844,0.01917997,0.006106975,0.06266511,0.0047052763,0.15963061,-0.014352287,-0.09634089,0.044439282,-0.16876681,0.035126217,-0.19527182,0.041723054,-0.06596754,-0.20420128,-0.042133436,0.08588173,-0.053079586,0.05013954,0.068550475,-0.07535713,0.06912521,-0.09190289,-0.09415673,-0.16586408,-0.06545999,0.14921536,-0.037302673,-0.0123943705,0.07495572,-0.08163238,0.015991617
Prudential,0.022286875,-0.14228027,-0.08345075,-0.021599378,0.14425687,0.11811439,0.075665735,-0.12393417,0.0687287,-0.32008675,-0.028864421,-0.02016111,0.16696607,0.15390173,0.0037294547,0.0781415,0.020510944,-0.07225257,-0.1894282,0.017662162,0.0068983827,-0.15570502,0.1821414,0.13188054,0.117056645,-0.03173411,0.17565817,0.05199612,-0.046113003,-0.098730385,0.12616691,0.099287614,-0.02115468,-0.047380403,-0.08212379,-0.08058443,-0.190861,-0.115695186,0.0916993,-0.011163572,-0.14693752,-0.070827305,0.21774584,0.10717727,-0.10031533,0.16795957,-0.081671424,-0.08323738,0.16363522,-0.03301366,0.13175759,0.042102527,0.040443517,0.023315104,0.036845595,-0.090224676,-0.16757835,0.12342626,-0.033953357,-0.10303903,-0.14428163,-0.014693597,0.0636799,-0.057583407,0.030562581,0.08403315,-0.15431587,-0.057100564,0.11368214,-0.12185382,-0.015553997,0.053347718,-0.10866541,-0.25645667,-0.115893655,0.011785861,-0.13456157,-0.013232248,0.031909246,-0.011853118,0.13009164
Fortum,-0.12532757,-0.19792072,0.19616894,0.16333488,-0.07787594,0.041872535,0.12879993,-0.048306514,0.03178321,-0.030693928,0.18048725,-0.28265235,0.33464575,0.22427185,0.17638515,0.24943767,0.10676668,-0.015157981,0.083322465,-0.031436026,-0.113382906,0.057725146,-0.04542968,0.0012134664,0.11741451,0.15189731,-0.14553948,-0.0018777007,0.13078982,-0.14377622,0.012951462,0.04768916,0.03597026,0.010043837,0.024413647,0.12187057,0.02185566,0.03795354,-0.000733637,-0.16859187,0.047612082,0.061879683,0.037710935,0.11278313,-0.056861214,-0.10424674,0.12852342,-0.14545402,-0.19966343,-0.14531825,0.031951156,-0.09231286,-0.057665575,-0.10322958,-0.042603035,-0.02092586,-0.08256159,-0.0032480378,-0.15609707,-0.0054357713,-0.046127535,0.06743891,-0.047495954,0.025678895,-0.0018968022,-0.09019582,0.04370471,0.013900691,-0.08450124,0.09332119,-0.046017665,0.15984905,-0.037393294,0.031286657,0.041490067,0.15413214,0.05794896,0.017823698,-0.07261571,-0.09159957,0.037111785
LG_Electronics,-0.2620851,-0.025629926,0.07697113,0.09159583,-0.11460601,0.1048333,0.009558333,0.087085806,0.06565151,0.06567253,0.25175768,0.03451926,0.22697511,-0.32648742,0.03649864,0.118005954,-0.04028253,-0.050451927,-0.017871207,0.039575562,0.10726062,0.04303746,-0.0390624,-0.17410702,0.0889926,0.17820932,0.074140064,-0.05535517,0.2617751,-0.08594729,0.11994682,0.12605014,-0.05920894,0.055585366,-0.09819654,0.070652016,0.013671435,-0.08381966,0.029103043,0.021875348,0.1665726,0.13285883,-0.10987116,0.09401963,0.18620932,-0.17631468,0.16853745,-0.05399766,-0.052361693,-0.10924829,-0.04400575,0.05838375,0.11856809,0.034822304,-0.10645639,0.19440211,-0.0715158,-0.06364282,-0.16542515,0.060298,-0.049757157,-0.09284083,-0.040862132,-0.033323452,0.04998611,0.028414786,0.07381066,0.13784178,-0.054925077,0.051708017,-0.11417372,-0.047945034,0.056001864,-0.001506894,0.038742054,0.14022836,0.011308384,-0.09590049,0.06103278,0.07664824,0.09311618
ArcelorMittal,-0.13337925,0.039541893,0.08587151,-0.0024076889,-0.20731497,-0.036867186,-0.043192107,-0.13191232,-0.06938567,-0.2005284,-0.02184715,0.03991628,0.13697965,0.11610706,-0.0793021,0.15040037,0.042012587,-0.09978496,-0.017436227,-0.24054986,-0.075592816,0.047847025,-0.026191222,0.11054207,-0.113530636,0.14858204,-0.033008024,0.07532959,0.156988,-0.1923871,-0.01895907,-0.048294835,0.0098912865,0.0017532047,-0.11178179,0.019010037,-0.010159317,-0.06405381,-0.031680346,-0.05058201,-0.011628069,0.049241696,-0.0207713,0.13724189,0.19144613,-0.14933819,0.3365738,-0.17373487,-0.17762706,-0.025410002,0.061491165,0.028572094,-0.17951602,-0.043095432,-0.18332331,-0.014295371,-0.044416968,-0.062306784,0.037201088,0.24647476,-0.042289253,-0.040282127,-0.019707128,0.06758586,0.08417447,-0.015517737,0.07909592,0.081974216,-0.022682779,-0.1616139,0.124923185,0.18917775,0.1621267,0.09976262,0.05566053,0.01710551,0.13558997,0.013494285,-0.03915224,-0.1374153,0.039679587
Sysco,0.008122632,-0.30759814,0.27295023,0.07701497,0.08040926,0.14474691,0.023448186,-0.15463267,-0.016848002,-0.1177874,-0.10332434,-0.07904133,0.11430022,-0.18356438,-0.043500517,-0.028141204,0.13713008,0.015222396,-0.044018783,-0.10901406,-0.082940266,-0.07101547,0.03155207,0.19392233,-0.088628784,-0.021966163,-0.114414096,0.10995559,0.023152264,-0.046166386,0.065196946,0.11756379,-0.17505783,0.015345624,0.13806675,0.07015324,-0.06577597,-0.18645088,0.0067569823,-0.06910424,0.03283509,0.06594872,-0.05795614,0.13805886,0.12807432,-0.11633403,0.03444651,-0.18544406,-0.12093192,-0.060290493,-0.10881732,-0.16390601,-0.12148048,-0.05252826,-0.059472486,-0.082597174,-0.12771833,0.023688825,-0.0044873613,0.14148636,-0.18765436,0.0032286325,0.001983551,-0.2661788,0.059836496,-0.064899564,0.076849364,0.009810647,-0.0029084252,-0.047731407,0.08874511,-0.012865805,-0.13815524,-0.014437136,0.07126008,0.2720965,0.042065017,-0.087379284,-0.031436972,-0.040310442,-0.0179428
JBS,-0.15897769,-0.02269696,0.2266529,0.08566831,-0.018080877,-0.1720193,-0.072350286,0.07440674,-0.069910556,0.19186519,0.20651343,-0.10347614,-0.15952855,-0.08798097,0.13325258,-0.06554288,-0.04577518,-0.17376228,0.09220003,-0.1085718,0.033078726,-0.13318144,0.11015786,0.25778615,-0.11272379,-0.12149737,-0.13096762,0.18415941,-0.10664749,0.029465577,-0.080198534,0.030604485,0.10500878,0.24122101,-0.10661757,0.025621263,0.020037593,0.030310597,0.0131993275,-0.026038868,0.023362165,-0.07211629,-0.043105684,-0.08530157,0.08151308,-0.19440904,-0.06792193,-0.09056387,-0.06618276,0.048380576,0.0030260107,0.04643604,-0.2057547,-0.04254351,0.037483662,0.02617089,-0.06903273,-0.09354136,0.016086249,0.006113427,-0.08067178,0.064908735,0.031565722,-0.008180223,0.07742885,-0.14056264,0.147245,0.14917639,-0.026200024,-0.14580597,0.12648742,0.15914278,-0.019590795,-0.043650188,0.22257093,0.04461559,-0.010720048,0.0064907526,-0.060866144,-0.1405843,-0.17235439
Société_Générale,-0.112608075,0.0062914756,0.11189303,0.1338145,0.008260185,0.16174255,0.08763615,0.1415503,0.17661403,0.2581155,0.07722657,-0.0547425,-0.0067195646,0.067493305,0.100493506,0.2982793,-0.046180125,-0.1662675,-0.09887404,-0.27566278,-0.03560988,-0.1262046,0.07958365,0.21723792,0.12352978,-0.012953468,-0.0563938,0.03360882,0.04620643,-0.046419073,0.11517699,-0.11780511,0.04724461,-0.06858874,0.1607529,-0.00095577125,0.18511584,-0.016590549,-0.16298285,-0.11130701,-0.0490659,0.06842182,0.051297918,0.008537424,0.1838938,-0.02811371,0.07593376,-0.053140465,-0.08991067,-0.07230074,-0.074800275,0.09283684,-0.07158016,-0.20466325,0.039369576,0.031859715,0.04844237,0.046168543,-0.24061596,0.064367026,0.013448984,-0.10789886,-0.16104305,-0.0607091,0.05837965,-0.08082162,0.020571006,-0.008251081,0.030952465,0.02619284,-0.02639827,0.15220119,0.03532099,-0.067461856,0.15607792,0.08742042,0.09343502,0.018597258,-0.11344878,-0.048001543,0.112732574
Morgan_Stanley,0.195447,0.003537257,0.24006705,0.13151875,0.048120223,-0.0058301343,-0.057041537,0.119780555,0.18174729,0.030248392,-9.672796e-05,-0.12738869,0.15568234,-0.04871026,0.08351278,0.35631353,-0.15580341,-0.056230824,-0.18730827,-0.15708101,-0.09034679,-0.100423306,0.19616626,0.28521112,-6.242362e-05,-0.009179963,0.024258645,0.06363891,0.11460133,-0.20073467,0.1577201,-0.1419532,0.02899861,-0.005120843,0.038930837,-0.07409717,0.021884955,-0.15326855,-0.018151274,0.08092307,-0.039825052,-0.09731096,0.056684446,0.08797878,0.14849858,0.0049733226,-0.02033171,0.028672721,-0.1276236,-0.034883942,-0.032034196,-0.041992564,-0.054554403,0.013560339,0.035974905,-0.16046458,-0.0913569,0.088843085,-0.20151955,-0.06627907,0.014066061,-0.15604526,-0.00834473,-0.048688173,0.02008584,-0.075214714,-0.05104718,0.13558708,0.1619474,-0.06383815,0.023057016,0.061246064,-0.0028958954,0.015832,-0.012695757,0.077099204,0.058404867,0.093672924,0.14220203,-0.06703197,0.008550351
PTT,-0.0935884,0.0092317825,0.07124315,0.1703414,-0.06866864,-0.14669506,-0.01564175,0.08580739,-0.058713667,-0.03583611,0.1661623,-0.08011829,0.066091,0.12024823,0.19621521,0.21544246,-0.007289604,0.06948021,0.17562076,0.00551548,-0.088276796,-0.16423881,0.032221287,0.07942713,0.2204961,0.045422927,0.020063464,-0.23733345,0.23454441,-0.17567214,0.10088571,0.0471514,0.10548267,-0.16718794,-0.08781379,-0.171744,-0.0403043,0.07977076,-0.046765108,-0.16324176,0.04351982,-0.03872738,-0.18915604,0.19329993,-0.100826666,0.04515106,-0.017918518,-0.12317611,-0.06460163,0.039580766,0.048171356,-0.101477824,-0.099654734,0.121922374,-0.0072790063,-0.07127214,0.072039135,0.02766519,0.017538907,-0.0024491644,-0.10660023,-0.066435196,0.0008007359,-0.004382149,-0.018863043,-0.27349928,0.21764518,-0.10899528,0.12277803,-0.0433343,-0.0684483,0.029479902,-0.062119454,0.11033595,0.0062405323,0.08374274,0.06449647,-0.025974523,0.12094204,0.06466137,-0.07633491
Tokio_Marine_Holdings,-0.1269483,0.1531844,0.23398767,0.07881728,0.016203977,-0.019031016,-0.075349085,-0.19813983,0.24690247,-0.096317016,0.1327179,-0.06488685,0.116466925,-0.05411906,-0.048488256,0.07957442,0.08277391,-0.116330534,-0.0077950098,-0.11691337,-0.18888544,-0.111977264,-0.044790223,0.011849207,0.057399705,0.2517399,-0.12094488,-0.020553952,0.29898897,-0.15186906,-0.031397346,0.07698958,0.14423285,0.0282974,-0.003921658,0.01219715,-0.09509311,-0.016368486,-0.087328464,-0.0749486,0.07440189,0.07064841,0.14240508,0.073157705,0.016393477,0.03273502,0.12477473,0.005791447,-0.12547506,0.040796522,-0.112762734,0.25039637,-0.0068318024,-0.120057315,0.065772645,-0.07965512,-0.029196572,0.065546624,0.06272357,-0.032786533,-0.0060692728,-0.2078966,0.13638791,0.06554806,0.10719474,0.17342241,0.16317017,0.015045288,0.11204396,-0.09440202,0.16739364,0.10505939,0.024063071,-0.017916339,0.010077092,0.11255936,-0.054442354,-0.004710042,0.058780197,-0.03513224,0.09545381
Christian_Dior,0.070044376,0.3708605,0.023549521,0.18508257,0.16095556,0.01475554,-0.019761257,0.007257263,0.17859976,0.16155548,0.22055456,0.01976023,-0.08919869,-0.050648533,0.13124156,-0.00039341886,-0.03523271,-0.09140717,-0.045751534,-0.09658516,-0.016204236,0.12069884,0.008324512,0.035154324,0.033313606,0.10839428,-0.08954244,-0.20736483,0.081634164,0.09287008,-0.21962811,0.019786835,0.0073142564,-0.047945023,0.07277587,0.117854804,0.08654739,-0.05691668,-0.12373826,-0.07930689,0.16517487,0.08955101,-0.059475444,-0.047081336,0.20586042,-0.08281038,0.07348645,-0.033985116,-0.13883436,-0.11357087,0.010900793,0.07458124,0.004196316,0.019893276,-0.1944194,0.026115939,0.018706856,-0.0019077474,-0.23320203,0.1364387,-0.03244469,-0.2450867,0.07422172,-0.07407821,-0.074445456,-0.036359258,-0.19019385,-0.1053504,0.038378686,0.025190225,-0.12586862,-0.01523981,-0.04802625,-0.0646646,0.08622736,0.13948794,-0.026563412,-0.11518328,-0.059303354,0.017976634,0.002147547
Wilmar_International,-0.12118853,-0.044977605,0.1607537,0.20446433,0.048869748,0.05356836,-0.01121133,0.06243268,0.26163086,0.0027614604,0.12249488,-0.0072332853,0.29920414,0.17768559,0.04180656,0.1130928,-0.062372006,-0.07311465,-0.032892723,-0.085464805,-0.05623024,-0.15024778,-0.030079868,0.30655932,-0.09723385,0.07196022,-0.11345748,0.039713927,0.13907321,-0.16880448,-0.060090844,0.06304868,-0.0034408674,0.09877185,0.029626723,0.12950087,0.032463618,-0.04860799,-0.024080334,-0.15152359,0.022364909,-0.015117418,-0.088295355,0.13329867,0.06696595,-0.07673741,0.120145775,0.09177153,-0.24173672,0.085769884,0.025504733,0.020538451,-0.102932125,-0.15806296,0.0259723,0.031124333,-0.05633758,-0.00039967158,-0.0015271839,-0.06182671,0.012897129,-0.20421188,0.11443766,0.026395245,0.07939511,-0.12101347,0.17770189,-0.04406935,0.057695694,0.061618444,-0.05791818,0.057627313,-0.082887895,0.077553555,0.18805401,0.13054915,0.12601897,-0.01415976,0.06415197,-0.12653466,-0.11854852
Vinci,-0.21748897,-0.08997067,0.17915748,-0.0508725,-0.028310888,0.121890694,-0.031618085,-0.07312538,0.098530576,0.02820305,0.20972167,-0.18382789,-0.02048969,0.10642761,0.17737378,0.10520136,-0.12149615,-0.034670927,0.16195856,-0.013024277,-0.17623642,0.16552973,-0.18623203,0.023587877,0.1099941,-0.042297162,-0.08287233,-0.2103957,-0.10375292,-0.11706766,-0.012149935,-0.11400925,0.12937137,-0.20700121,0.18052928,0.18982974,0.06198277,-0.01502978,0.0073748254,-0.091579005,0.060378153,0.20497781,0.11661782,0.16533826,0.12529632,-0.17923757,-0.04905648,0.1201352,-0.11324833,-0.0181426,-0.018200258,0.09223792,-0.0870572,0.009344671,-0.10276543,-0.15373139,0.045550276,0.062377755,-0.007980679,0.1285819,0.065595925,0.035323218,0.008645689,-0.0023624627,-0.05262604,0.026003296,0.048892196,-0.16307504,0.084453024,-0.034151364,0.0348594,0.17199273,0.021874253,-0.01890623,0.07382463,0.15363632,0.020758126,-0.12985773,-0.030069374,0.00652047,-0.05451608
Kia,-0.08801795,-0.19754347,-0.034271795,-0.12330372,-0.13903464,0.09222486,-0.083329074,-0.18507539,-0.08234559,0.036240682,0.11841335,-0.067853816,-0.22352949,-0.14251399,-0.025968421,-0.19161879,0.04843153,0.04025386,0.053019375,-0.15280469,0.17092627,0.010605685,0.09426781,0.114388995,-0.101337515,-0.023898643,0.11019151,0.044539075,0.1482275,0.05527561,0.038938187,0.16939293,0.1741568,0.15766114,0.103806496,-0.035136376,-0.12135803,-0.06068447,0.05320823,-0.038614918,0.0948855,0.10271544,-0.08932345,0.045572024,-0.047498126,-0.101950176,0.16328105,-0.12651873,-0.036011983,-0.15338589,0.17921771,-0.19256566,0.08569953,-0.10261871,-0.34648734,0.085198455,0.038134374,-0.024359377,0.03744574,0.008603947,-0.17660625,-0.029150669,-0.14541198,-0.18331677,0.028160732,0.029171588,-0.02289572,0.017365271,-0.03732391,-0.02067114,0.04564381,0.03002214,0.010620644,0.10883198,0.06504029,0.067328714,-0.052543357,-0.19022147,0.02033898,-0.0050062756,0.006309655
ENI,-0.17167132,-0.16875713,0.15859754,0.15832283,0.16020535,-0.06269694,0.010991112,-0.199837,0.08635363,-0.03350904,-0.014704953,0.094648235,-0.0044422955,0.07399617,0.14125451,0.1510831,0.012113035,-0.057175223,0.057308074,-0.28433305,-0.053824417,-0.062774874,-0.1759227,0.09293577,-0.014349814,0.15897764,-0.27053192,-0.014246396,0.0240778,-0.20894274,-0.04863539,0.18875593,-0.04116155,-0.09156502,0.086730905,-0.07789883,0.035888642,0.0026565874,0.08299005,-0.089442104,0.20702656,-0.035990726,-0.0479635,0.21408495,-0.0015371331,-0.13151854,0.1894857,0.11784829,-0.05774116,-0.10732937,-0.11579674,-0.10182783,0.035833884,-0.13113737,-0.03935368,-0.07481338,0.013969656,0.019397188,0.1150172,0.21154618,-0.02671772,-0.019636061,-0.056510743,0.0033894766,-0.0644334,0.05960814,0.12842198,0.031627152,0.0021877913,0.0019137409,-0.022144055,0.07134407,0.119093396,0.016312908,0.06108994,0.19435395,-0.059955895,-0.104031324,0.037918124,-0.09008411,0.063420534
KDDI,-0.015230152,0.20590207,0.18044117,0.07418416,0.22989939,-0.0911219,0.23106903,0.21185763,-0.0075243684,-0.08993068,0.1557173,-0.21750611,0.08538286,-0.08502487,0.0020208284,0.34606278,0.09819216,-0.121378906,0.011577213,-0.011372218,-0.023277847,-0.124846116,-0.15219323,0.011291419,0.120690264,0.09995145,-0.02296495,-0.18587863,0.22427525,-0.1645605,0.123183474,-0.057048038,0.017963879,-0.11455295,0.0056329723,-0.029908387,0.009265773,0.056603234,-0.01285188,-0.047374766,0.03663386,-0.039264705,-0.052173585,0.014205241,0.17702262,-0.15315408,-0.16722144,-0.05316478,-0.036323685,-0.15404199,-0.22388498,0.0455761,0.053810872,0.08444875,0.060861018,-0.011777484,-0.03532109,0.046744633,-0.06995173,0.04908773,-0.06101609,0.030419596,-0.07626802,-0.0036629457,-0.033637937,-0.049097892,0.054067113,0.07097461,0.14799196,-0.040996443,0.09847899,0.14899893,-0.068616904,0.022413619,-0.074843295,0.0706113,0.093330584,0.04852154,0.018627293,0.024400257,0.088368006
Novartis,-0.03991518,0.13970417,0.18469696,-0.007149355,-0.0085467445,0.16396797,0.024681365,-0.24817091,0.038522504,-0.19613744,-0.009703367,-0.052513298,0.04649098,0.23452169,0.04186149,0.22199456,-0.031413555,0.0067014224,0.008302566,-0.09729658,-0.13590123,-0.02938434,0.013917896,0.19260702,-0.10970857,-0.04249925,-0.25183323,0.17697254,0.051110562,-0.2678694,0.07898521,-0.12366961,0.0002992804,0.26539174,0.008791994,-0.014083793,-0.053116824,-0.07646601,0.020516602,0.002275471,0.18468527,0.07664755,0.115038484,0.0872683,0.041209187,-0.15079328,0.115300536,-0.17312613,-0.052062985,0.013122615,0.016876506,-0.03125065,0.1312134,0.006781136,-0.045814376,-0.22386819,-0.040044032,0.06000039,-0.14735003,0.14921279,-0.017786045,-0.013345246,0.0421389,0.017956909,0.04934221,0.040763207,0.027182518,0.050669447,0.15362383,-0.10337187,0.16148703,-0.024099782,-0.06338159,0.02632111,0.04680904,0.09386621,0.05570366,-0.009144832,0.00966694,-0.09526257,-0.05240089
